"","V1","V2","V3","V4","V5"
"32",0.02,0.64,5.6,0.63973,0.64284
"33",0.02,0.66,6.5,0.6603,0.6616
"34",0.02,0.68,6.4,0.679305,0.67612
"35",0.02,0.7,4.4,0.69838,0.69708
"36",0.02,0.72,4.2,0.721515,0.72212
"37",0.02,0.74,5.4,0.73873,0.74356
"38",0.02,0.76,4.1,0.75774,0.75788
"39",0.02,0.78,5.2,0.77927,0.77898
"40",0.02,0.8,5.4,0.79965,0.79922
"41",0.02,0.82,6.2,0.82011,0.8179
"42",0.02,0.84,4.6,0.83807,0.84006
"43",0.02,0.86,4.8,0.859625,0.86044
"44",0.02,0.88,4.5,0.878955,0.87874
"45",0.02,0.9,5.5,0.900155,0.89976
"46",0.02,0.92,4.4,0.92033,0.91904
"47",0.02,0.94,7.2,0.940645,0.93886
"48",0.02,0.96,7.5,0.96044,0.9608
"49",0.02,0.98,2,0.97944,0.97974
"","V1","V2","V3","V4","V5"
"1",0.04,0.02,3.2,0.02008,0.01916
"2",0.04,0.04,7.7,0.040025,0.03986
"3",0.04,0.06,8.4,0.05962,0.05988
"4",0.04,0.08,6.5,0.08024,0.07878
"5",0.04,0.1,5.8,0.099685,0.10122
"6",0.04,0.12,4.7,0.120825,0.12002
"7",0.04,0.14,4.5,0.13945,0.14104
"8",0.04,0.16,5.1,0.159305,0.1586
"9",0.04,0.18,6,0.178525,0.18126
"10",0.04,0.2,4.8,0.20011,0.19984
"11",0.04,0.22,6.2,0.21947,0.2215
"12",0.04,0.24,5,0.23875,0.237
"13",0.04,0.26,5,0.25906,0.26124
"14",0.04,0.28,5.1,0.279475,0.27796
"15",0.04,0.3,5.4,0.30241,0.29866
"16",0.04,0.32,5.5,0.32043,0.32478
"17",0.04,0.34,4.8,0.3405,0.3431
"18",0.04,0.36,4.5,0.36005,0.3584
"19",0.04,0.38,5.1,0.37932,0.37994
"20",0.04,0.4,5.3,0.40055,0.3999
"21",0.04,0.42,4.9,0.41952,0.41734
"22",0.04,0.44,5.3,0.43922,0.4365
"23",0.04,0.46,4.8,0.46013,0.45946
"24",0.04,0.48,4.5,0.47989,0.48134
"25",0.04,0.5,5.9,0.499505,0.49858
"26",0.04,0.52,4.6,0.51856,0.52342
"27",0.04,0.54,4.3,0.53903,0.539
"28",0.04,0.56,4.8,0.55879,0.55826
"29",0.04,0.58,4.9,0.578955,0.5768
"30",0.04,0.6,5.7,0.599765,0.5989
"31",0.04,0.62,4.9,0.61936,0.61882
"32",0.04,0.64,5.6,0.63858,0.63624
"33",0.04,0.66,4.5,0.6598,0.65782
"34",0.04,0.68,5.3,0.68066,0.67648
"35",0.04,0.7,4.7,0.69884,0.69574
"36",0.04,0.72,4.4,0.71991,0.71648
"37",0.04,0.74,5.2,0.73915,0.7372
"38",0.04,0.76,4,0.75923,0.75698
"39",0.04,0.78,5.3,0.780555,0.77862
"40",0.04,0.8,6.3,0.79823,0.79932
"41",0.04,0.82,4.7,0.81732,0.819
"42",0.04,0.84,5.2,0.839485,0.83942
"43",0.04,0.86,4.3,0.857245,0.85872
"44",0.04,0.88,4.2,0.879295,0.87776
"45",0.04,0.9,6.4,0.898975,0.89716
"46",0.04,0.92,5.4,0.919105,0.92018
"47",0.04,0.94,6.5,0.93938,0.93858
"48",0.04,0.96,8.5,0.95925,0.95984
"49",0.04,0.98,4.5,0.979625,0.97888
"","V1","V2","V3","V4","V5"
"1",0.06,0.02,3.5,0.02048,0.02002
"2",0.06,0.04,7.6,0.039395,0.04002
"3",0.06,0.06,6,0.06019,0.06078
"4",0.06,0.08,5.6,0.07949,0.08
"5",0.06,0.1,6.8,0.100115,0.09906
"6",0.06,0.12,5.8,0.11968,0.1212
"7",0.06,0.14,4.6,0.14126,0.1425
"8",0.06,0.16,4.3,0.158905,0.15586
"9",0.06,0.18,5,0.17952,0.179
"10",0.06,0.2,5.1,0.20073,0.19906
"11",0.06,0.22,4.8,0.218045,0.2198
"12",0.06,0.24,5.1,0.238695,0.23802
"13",0.06,0.26,4.8,0.258435,0.25906
"14",0.06,0.28,4.7,0.27966,0.27976
"15",0.06,0.3,5.9,0.29929,0.29584
"16",0.06,0.32,4.4,0.31955,0.31712
"17",0.06,0.34,4.6,0.340875,0.3409
"18",0.06,0.36,6.5,0.35994,0.35728
"19",0.06,0.38,6.5,0.38006,0.37852
"20",0.06,0.4,4.9,0.39921,0.39686
"21",0.06,0.42,5.9,0.41898,0.41856
"22",0.06,0.44,5.9,0.440235,0.43418
"23",0.06,0.46,3.8,0.45922,0.45462
"24",0.06,0.48,4.6,0.479,0.47976
"25",0.06,0.5,6,0.498265,0.49878
"26",0.06,0.52,4.3,0.51787,0.51756
"27",0.06,0.54,5.7,0.540615,0.53784
"28",0.06,0.56,4.8,0.5608,0.5586
"29",0.06,0.58,5,0.578415,0.58224
"30",0.06,0.6,5.8,0.598705,0.59696
"31",0.06,0.62,4.7,0.61894,0.61636
"32",0.06,0.64,5.5,0.639455,0.6336
"33",0.06,0.66,5.1,0.655905,0.65932
"34",0.06,0.68,4.2,0.677755,0.67498
"35",0.06,0.7,4.1,0.698975,0.69938
"36",0.06,0.72,5.5,0.71948,0.71454
"37",0.06,0.74,5.3,0.73966,0.73772
"38",0.06,0.76,4.8,0.759535,0.75896
"39",0.06,0.78,5.5,0.778465,0.77508
"40",0.06,0.8,4.9,0.79812,0.79464
"41",0.06,0.82,6.3,0.81851,0.81732
"42",0.06,0.84,7.2,0.837175,0.8376
"43",0.06,0.86,6.6,0.85774,0.85616
"44",0.06,0.88,5.3,0.87838,0.87556
"45",0.06,0.9,5.2,0.898595,0.89542
"46",0.06,0.92,7.3,0.918125,0.91704
"47",0.06,0.94,4.9,0.937375,0.9367
"48",0.06,0.96,9.4,0.958705,0.95646
"49",0.06,0.98,2.8,0.97925,0.97838
"","V1","V2","V3","V4","V5"
"1",0.08,0.02,2.1,0.019775,0.01918
"2",0.08,0.04,9.3,0.03975,0.04018
"3",0.08,0.06,6.6,0.05952,0.06074
"4",0.08,0.08,5.2,0.078975,0.08036
"5",0.08,0.1,5.8,0.09966,0.10038
"6",0.08,0.12,5.2,0.120845,0.11888
"7",0.08,0.14,4.5,0.1386,0.13848
"8",0.08,0.16,5.9,0.15874,0.15906
"9",0.08,0.18,5.2,0.18016,0.17926
"10",0.08,0.2,5.4,0.19934,0.19686
"11",0.08,0.22,5.2,0.22034,0.22092
"12",0.08,0.24,4.6,0.239325,0.24128
"13",0.08,0.26,6,0.259925,0.26134
"14",0.08,0.28,5.1,0.279615,0.2805
"15",0.08,0.3,5.3,0.29991,0.299
"16",0.08,0.32,4.5,0.318735,0.32002
"17",0.08,0.34,5.4,0.33783,0.33794
"18",0.08,0.36,4.9,0.35924,0.35766
"19",0.08,0.38,5.8,0.3788,0.37572
"20",0.08,0.4,5,0.39973,0.39926
"21",0.08,0.42,4.7,0.42001,0.41718
"22",0.08,0.44,5.4,0.439435,0.43912
"23",0.08,0.46,5.1,0.45848,0.4556
"24",0.08,0.48,4.6,0.480475,0.47556
"25",0.08,0.5,5.7,0.49847,0.49796
"26",0.08,0.52,6,0.518565,0.51594
"27",0.08,0.54,4.5,0.538185,0.53858
"28",0.08,0.56,5.3,0.557105,0.55916
"29",0.08,0.58,6.1,0.577735,0.57702
"30",0.08,0.6,5.3,0.59864,0.59814
"31",0.08,0.62,6.3,0.61982,0.61606
"32",0.08,0.64,5.2,0.63745,0.63444
"33",0.08,0.66,5,0.657855,0.65568
"34",0.08,0.68,4.7,0.67794,0.67458
"35",0.08,0.7,5.1,0.697195,0.69212
"36",0.08,0.72,4.7,0.713845,0.71572
"37",0.08,0.74,4.9,0.73822,0.73312
"38",0.08,0.76,5.5,0.757285,0.75182
"39",0.08,0.78,4.5,0.77638,0.77416
"40",0.08,0.8,4.6,0.797985,0.79254
"41",0.08,0.82,4.8,0.81573,0.8136
"42",0.08,0.84,5.2,0.83591,0.8346
"43",0.08,0.86,5.7,0.85603,0.8497
"44",0.08,0.88,4.9,0.876585,0.87222
"45",0.08,0.9,4.9,0.89652,0.8928
"46",0.08,0.92,7.5,0.91607,0.91268
"47",0.08,0.94,6.4,0.9371,0.9328
"48",0.08,0.96,6.8,0.957785,0.95454
"49",0.08,0.98,4,0.978275,0.9762
"","V1","V2","V3","V4","V5"
"1",0.1,0.02,3.3,0.0197,0.02022
"2",0.1,0.04,6.6,0.040515,0.0411
"3",0.1,0.06,6.2,0.060825,0.06028
"4",0.1,0.08,5.9,0.080005,0.07868
"5",0.1,0.1,4.9,0.10007,0.09848
"6",0.1,0.12,6.4,0.118945,0.1201
"7",0.1,0.14,4.6,0.139795,0.13844
"8",0.1,0.16,5.3,0.1591,0.16102
"9",0.1,0.18,6.6,0.18008,0.18054
"10",0.1,0.2,4.3,0.19936,0.19818
"11",0.1,0.22,5.2,0.22157,0.21938
"12",0.1,0.24,5.4,0.239695,0.23792
"13",0.1,0.26,4.7,0.25905,0.25826
"14",0.1,0.28,4.3,0.27882,0.28042
"15",0.1,0.3,5.4,0.299055,0.3045
"16",0.1,0.32,5.4,0.31862,0.32242
"17",0.1,0.34,4.7,0.339145,0.34062
"18",0.1,0.36,4.7,0.360465,0.35824
"19",0.1,0.38,4.5,0.37742,0.3775
"20",0.1,0.4,4.3,0.398965,0.39642
"21",0.1,0.42,4.5,0.41978,0.41514
"22",0.1,0.44,4,0.43837,0.43308
"23",0.1,0.46,5.5,0.459985,0.45486
"24",0.1,0.48,5.4,0.47798,0.47442
"25",0.1,0.5,5.1,0.497365,0.4969
"26",0.1,0.52,6.7,0.517155,0.51578
"27",0.1,0.54,6.6,0.535185,0.53738
"28",0.1,0.56,5,0.55592,0.55408
"29",0.1,0.58,5.7,0.57633,0.57748
"30",0.1,0.6,5.6,0.596115,0.58994
"31",0.1,0.62,4.8,0.616395,0.61362
"32",0.1,0.64,4.6,0.63608,0.6295
"33",0.1,0.66,5.4,0.656115,0.65152
"34",0.1,0.68,4.7,0.67644,0.67328
"35",0.1,0.7,4.6,0.695235,0.6965
"36",0.1,0.72,6.2,0.714205,0.71056
"37",0.1,0.74,4.9,0.736415,0.73336
"38",0.1,0.76,5.4,0.754515,0.75176
"39",0.1,0.78,4,0.77391,0.76838
"40",0.1,0.8,5.6,0.793765,0.79362
"41",0.1,0.82,6.9,0.81548,0.81056
"42",0.1,0.84,5,0.834365,0.82798
"43",0.1,0.86,4.9,0.85496,0.84804
"44",0.1,0.88,5.5,0.87441,0.86666
"45",0.1,0.9,7.5,0.894045,0.88772
"46",0.1,0.92,5.7,0.91499,0.90966
"47",0.1,0.94,6.5,0.93587,0.93252
"48",0.1,0.96,7.6,0.95611,0.95022
"49",0.1,0.98,6.4,0.97655,0.97158
"","V1","V2","V3","V4","V5"
"1",0.12,0.02,3.4,0.01956,0.01924
"2",0.12,0.04,6.6,0.039795,0.03912
"3",0.12,0.06,7.1,0.06062,0.05796
"4",0.12,0.08,5.6,0.07961,0.07918
"5",0.12,0.1,4.6,0.10034,0.10082
"6",0.12,0.12,5.2,0.11913,0.11842
"7",0.12,0.14,6.1,0.138915,0.13822
"8",0.12,0.16,6,0.159795,0.15804
"9",0.12,0.18,5.5,0.180745,0.17956
"10",0.12,0.2,5.5,0.19902,0.19852
"11",0.12,0.22,4.5,0.219475,0.2181
"12",0.12,0.24,4.3,0.24041,0.23892
"13",0.12,0.26,5.1,0.259635,0.25954
"14",0.12,0.28,4.7,0.27715,0.27678
"15",0.12,0.3,4.8,0.29994,0.29502
"16",0.12,0.32,4.9,0.31893,0.31576
"17",0.12,0.34,6.1,0.338475,0.33888
"18",0.12,0.36,4.8,0.358845,0.35412
"19",0.12,0.38,4.5,0.376145,0.37864
"20",0.12,0.4,6.2,0.39818,0.39286
"21",0.12,0.42,6,0.415395,0.41534
"22",0.12,0.44,4.7,0.4363,0.43492
"23",0.12,0.46,5.2,0.45838,0.4543
"24",0.12,0.48,5,0.47619,0.47364
"25",0.12,0.5,5.4,0.49724,0.49524
"26",0.12,0.52,5.3,0.516285,0.51834
"27",0.12,0.54,4.2,0.53562,0.52794
"28",0.12,0.56,5.6,0.55692,0.55078
"29",0.12,0.58,6.6,0.573325,0.56814
"30",0.12,0.6,4,0.59475,0.58996
"31",0.12,0.62,4.2,0.61606,0.61262
"32",0.12,0.64,4.4,0.63423,0.62392
"33",0.12,0.66,5,0.654745,0.64548
"34",0.12,0.68,4,0.673235,0.66446
"35",0.12,0.7,4,0.692595,0.68708
"36",0.12,0.72,3.7,0.71526,0.70906
"37",0.12,0.74,5.5,0.734785,0.72218
"38",0.12,0.76,6.6,0.752385,0.74726
"39",0.12,0.78,5.4,0.773165,0.76604
"40",0.12,0.8,5.3,0.791815,0.7866
"41",0.12,0.82,4.9,0.811875,0.80552
"42",0.12,0.84,6,0.83289,0.8247
"43",0.12,0.86,6.1,0.85316,0.84724
"44",0.12,0.88,5.8,0.870775,0.8607
"45",0.12,0.9,4.7,0.89234,0.8864
"46",0.12,0.92,5.4,0.91332,0.90374
"47",0.12,0.94,5.3,0.932495,0.92666
"48",0.12,0.96,7.5,0.953565,0.94916
"49",0.12,0.98,5.9,0.974825,0.97098
"","V1","V2","V3","V4","V5"
"1",0.14,0.02,2.9,0.01941,0.01928
"2",0.14,0.04,8.5,0.039435,0.0408
"3",0.14,0.06,7.2,0.06013,0.05812
"4",0.14,0.08,5.9,0.079875,0.08002
"5",0.14,0.1,6,0.09939,0.0994
"6",0.14,0.12,5.5,0.119415,0.11764
"7",0.14,0.14,5.5,0.13995,0.141
"8",0.14,0.16,4.3,0.159655,0.16162
"9",0.14,0.18,5.9,0.1794,0.17948
"10",0.14,0.2,5.4,0.19706,0.2006
"11",0.14,0.22,6.1,0.218115,0.21824
"12",0.14,0.24,5.3,0.23903,0.23838
"13",0.14,0.26,4.3,0.25732,0.25862
"14",0.14,0.28,5.6,0.278925,0.2735
"15",0.14,0.3,5.9,0.29788,0.29382
"16",0.14,0.32,4.2,0.318495,0.317
"17",0.14,0.34,4.9,0.337235,0.3383
"18",0.14,0.36,5.5,0.359705,0.35512
"19",0.14,0.38,5.9,0.37358,0.37308
"20",0.14,0.4,5.3,0.398545,0.39494
"21",0.14,0.42,6.4,0.416165,0.41008
"22",0.14,0.44,5.8,0.43844,0.43362
"23",0.14,0.46,5.3,0.454825,0.45102
"24",0.14,0.48,4.3,0.476255,0.47394
"25",0.14,0.5,5.6,0.494345,0.48994
"26",0.14,0.52,5,0.514395,0.5132
"27",0.14,0.54,6.4,0.53346,0.5269
"28",0.14,0.56,5.2,0.55358,0.54698
"29",0.14,0.58,5.1,0.57428,0.567
"30",0.14,0.6,6.2,0.59225,0.58482
"31",0.14,0.62,6.3,0.61401,0.60404
"32",0.14,0.64,5.2,0.632955,0.62718
"33",0.14,0.66,5.1,0.652605,0.64692
"34",0.14,0.68,5.8,0.67103,0.6625
"35",0.14,0.7,4.3,0.69052,0.687
"36",0.14,0.72,5.3,0.710795,0.70274
"37",0.14,0.74,5.3,0.73087,0.72346
"38",0.14,0.76,5,0.75226,0.7364
"39",0.14,0.78,6.1,0.770375,0.76256
"40",0.14,0.8,5.2,0.790615,0.77886
"41",0.14,0.82,5.5,0.81058,0.79886
"42",0.14,0.84,5.5,0.82884,0.8174
"43",0.14,0.86,4.8,0.849485,0.8386
"44",0.14,0.88,5.3,0.869945,0.85888
"45",0.14,0.9,5.5,0.890015,0.8774
"46",0.14,0.92,7.3,0.90939,0.89542
"47",0.14,0.94,7.5,0.930005,0.92024
"48",0.14,0.96,6.8,0.951715,0.94202
"49",0.14,0.98,6.2,0.97363,0.96556
"","V1","V2","V3","V4","V5"
"1",0.16,0.02,3,0.02016,0.01928
"2",0.16,0.04,5.8,0.040005,0.04134
"3",0.16,0.06,6.9,0.059565,0.06096
"4",0.16,0.08,5.9,0.079645,0.07926
"5",0.16,0.1,4.9,0.099975,0.1001
"6",0.16,0.12,5.2,0.120175,0.11844
"7",0.16,0.14,5.5,0.140025,0.13758
"8",0.16,0.16,6.3,0.16001,0.15862
"9",0.16,0.18,5.2,0.17882,0.18056
"10",0.16,0.2,5.2,0.20103,0.19814
"11",0.16,0.22,4.1,0.219445,0.21592
"12",0.16,0.24,5,0.240175,0.2375
"13",0.16,0.26,4.5,0.260135,0.25896
"14",0.16,0.28,4,0.27636,0.27626
"15",0.16,0.3,5.1,0.298705,0.29322
"16",0.16,0.32,4.9,0.31725,0.31198
"17",0.16,0.34,6.2,0.337275,0.33576
"18",0.16,0.36,5.8,0.355845,0.3521
"19",0.16,0.38,5.9,0.376845,0.3745
"20",0.16,0.4,4.7,0.3954,0.39572
"21",0.16,0.42,4.6,0.416395,0.41038
"22",0.16,0.44,5.6,0.435125,0.42944
"23",0.16,0.46,3.9,0.454155,0.45346
"24",0.16,0.48,6.2,0.4718,0.46572
"25",0.16,0.5,5.2,0.49515,0.48846
"26",0.16,0.52,5.5,0.51228,0.509
"27",0.16,0.54,4,0.531445,0.52862
"28",0.16,0.56,4.4,0.55253,0.5485
"29",0.16,0.58,5.6,0.572285,0.566
"30",0.16,0.6,4.7,0.59215,0.58636
"31",0.16,0.62,5.3,0.61095,0.60216
"32",0.16,0.64,4.7,0.63165,0.62416
"33",0.16,0.66,5.3,0.64971,0.64198
"34",0.16,0.68,5.5,0.671115,0.66012
"35",0.16,0.7,4.1,0.689215,0.6803
"36",0.16,0.72,4.9,0.70834,0.6981
"37",0.16,0.74,5.7,0.728295,0.71322
"38",0.16,0.76,5.4,0.747645,0.73704
"39",0.16,0.78,4.2,0.764845,0.75764
"40",0.16,0.8,6.1,0.78663,0.77172
"41",0.16,0.82,5,0.808045,0.79378
"42",0.16,0.84,6.5,0.82629,0.8123
"43",0.16,0.86,4.9,0.846515,0.83506
"44",0.16,0.88,5.6,0.865285,0.85358
"45",0.16,0.9,6.1,0.88525,0.875
"46",0.16,0.92,6.6,0.9056,0.8925
"47",0.16,0.94,7.4,0.92726,0.91376
"48",0.16,0.96,8.6,0.94771,0.93448
"49",0.16,0.98,5.9,0.970465,0.96174
"","V1","V2","V3","V4","V5"
"1",0.18,0.02,3.7,0.019975,0.0201
"2",0.18,0.04,7.6,0.03969,0.04114
"3",0.18,0.06,7.3,0.05878,0.06034
"4",0.18,0.08,5.5,0.08085,0.08132
"5",0.18,0.1,6.8,0.0986,0.10196
"6",0.18,0.12,4.9,0.118095,0.11986
"7",0.18,0.14,5.2,0.140615,0.13682
"8",0.18,0.16,5.8,0.160805,0.16128
"9",0.18,0.18,3.9,0.17878,0.17658
"10",0.18,0.2,5.9,0.198335,0.19798
"11",0.18,0.22,5.1,0.217105,0.21644
"12",0.18,0.24,5.5,0.23823,0.23904
"13",0.18,0.26,5.5,0.256365,0.25564
"14",0.18,0.28,4.4,0.278315,0.27412
"15",0.18,0.3,5,0.29705,0.29584
"16",0.18,0.32,4.9,0.316355,0.31036
"17",0.18,0.34,5.5,0.337365,0.33542
"18",0.18,0.36,4,0.354115,0.34986
"19",0.18,0.38,4.1,0.37477,0.36844
"20",0.18,0.4,6.4,0.39469,0.39058
"21",0.18,0.42,6.8,0.413825,0.40994
"22",0.18,0.44,4.8,0.43502,0.42914
"23",0.18,0.46,6.3,0.454705,0.44664
"24",0.18,0.48,5.2,0.473655,0.46658
"25",0.18,0.5,4.3,0.49308,0.48378
"26",0.18,0.52,6.1,0.51271,0.50678
"27",0.18,0.54,6.5,0.530115,0.52176
"28",0.18,0.56,5.4,0.55045,0.5427
"29",0.18,0.58,5,0.56885,0.56238
"30",0.18,0.6,4.2,0.58975,0.58122
"31",0.18,0.62,4.7,0.60885,0.59722
"32",0.18,0.64,4.9,0.62847,0.61478
"33",0.18,0.66,5.6,0.647635,0.6353
"34",0.18,0.68,6.2,0.66468,0.65622
"35",0.18,0.7,5.3,0.686355,0.6731
"36",0.18,0.72,4.7,0.705845,0.69076
"37",0.18,0.74,5.2,0.7243,0.7091
"38",0.18,0.76,4.8,0.74414,0.73166
"39",0.18,0.78,5.7,0.76483,0.75242
"40",0.18,0.8,5.8,0.782125,0.76578
"41",0.18,0.82,6.3,0.803285,0.7844
"42",0.18,0.84,6,0.822695,0.80708
"43",0.18,0.86,5.9,0.84253,0.82556
"44",0.18,0.88,6,0.862335,0.84464
"45",0.18,0.9,4.8,0.881845,0.86592
"46",0.18,0.92,7.5,0.90445,0.88532
"47",0.18,0.94,6.9,0.924055,0.9063
"48",0.18,0.96,8.6,0.94461,0.9278
"49",0.18,0.98,7.2,0.967355,0.95478
"","V1","V2","V3","V4","V5"
"1",0.2,0.02,2.8,0.020115,0.02092
"2",0.2,0.04,7.9,0.03896,0.0415
"3",0.2,0.06,7.4,0.05933,0.05658
"4",0.2,0.08,6.9,0.078565,0.07874
"5",0.2,0.1,5.5,0.100455,0.09958
"6",0.2,0.12,6.5,0.11927,0.11888
"7",0.2,0.14,5.6,0.140145,0.13968
"8",0.2,0.16,5.2,0.160125,0.15604
"9",0.2,0.18,5.5,0.178235,0.17598
"10",0.2,0.2,5.5,0.19793,0.19314
"11",0.2,0.22,5.2,0.219415,0.21584
"12",0.2,0.24,4.8,0.23685,0.23704
"13",0.2,0.26,4.8,0.257015,0.25168
"14",0.2,0.28,4.2,0.278175,0.27544
"15",0.2,0.3,6.3,0.29558,0.29264
"16",0.2,0.32,6,0.31617,0.31116
"17",0.2,0.34,6,0.335445,0.33444
"18",0.2,0.36,6.1,0.353695,0.35004
"19",0.2,0.38,4.2,0.372525,0.3682
"20",0.2,0.4,4.6,0.394335,0.38738
"21",0.2,0.42,4.4,0.41272,0.4054
"22",0.2,0.44,3.8,0.43155,0.42116
"23",0.2,0.46,4.8,0.45045,0.44298
"24",0.2,0.48,5.4,0.471895,0.45904
"25",0.2,0.5,5.6,0.4922,0.48378
"26",0.2,0.52,6.9,0.51109,0.50154
"27",0.2,0.54,5.6,0.52836,0.51394
"28",0.2,0.56,4.9,0.55046,0.53786
"29",0.2,0.58,5.1,0.567905,0.55338
"30",0.2,0.6,4.9,0.587615,0.57656
"31",0.2,0.62,4,0.60753,0.59032
"32",0.2,0.64,4.1,0.626255,0.61114
"33",0.2,0.66,6.2,0.6447,0.62896
"34",0.2,0.68,4.3,0.663245,0.64704
"35",0.2,0.7,6.2,0.681535,0.66746
"36",0.2,0.72,6,0.70137,0.68678
"37",0.2,0.74,5.3,0.72263,0.70304
"38",0.2,0.76,5.6,0.74127,0.72394
"39",0.2,0.78,7.2,0.75973,0.74262
"40",0.2,0.8,5.7,0.77928,0.75884
"41",0.2,0.82,6.5,0.800575,0.78138
"42",0.2,0.84,6.6,0.81864,0.79968
"43",0.2,0.86,7.7,0.83928,0.819
"44",0.2,0.88,6.8,0.857045,0.83612
"45",0.2,0.9,7,0.87825,0.85406
"46",0.2,0.92,8.2,0.898355,0.8755
"47",0.2,0.94,8.3,0.91942,0.9007
"48",0.2,0.96,9.3,0.940825,0.92238
"49",0.2,0.98,9.2,0.965315,0.94736
"","V1","V2","V3","V4","V5"
"1",0.22,0.02,3.6,0.020335,0.01948
"2",0.22,0.04,6.8,0.03993,0.03908
"3",0.22,0.06,6.2,0.059795,0.05802
"4",0.22,0.08,6.6,0.079845,0.07822
"5",0.22,0.1,5.3,0.099765,0.09782
"6",0.22,0.12,5.6,0.119655,0.11862
"7",0.22,0.14,5.8,0.13865,0.13812
"8",0.22,0.16,4.2,0.158005,0.15598
"9",0.22,0.18,6,0.17936,0.18002
"10",0.22,0.2,4.9,0.19944,0.19524
"11",0.22,0.22,5.5,0.217355,0.21656
"12",0.22,0.24,5.5,0.238095,0.23422
"13",0.22,0.26,6.7,0.256795,0.25164
"14",0.22,0.28,4.7,0.27638,0.27388
"15",0.22,0.3,5.7,0.29698,0.29124
"16",0.22,0.32,5.4,0.31626,0.30912
"17",0.22,0.34,5.1,0.33382,0.32956
"18",0.22,0.36,5.1,0.353575,0.3473
"19",0.22,0.38,5.6,0.372385,0.3711
"20",0.22,0.4,5.8,0.392415,0.38164
